FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
FL115573,BOM-PNQ,BOM,PNQ,2025-09-14,120,A320,120,56,362992,194385
FL115574,JAI-CCU,JAI,CCU,2025-11-20,65,ATR72,78,62,383036,195562
FL115575,MAA-GOI,MAA,GOI,2025-06-28,131,A321,180,173,773310,180691
FL115576,DEL-BOM,DEL,BOM,2024-01-03,176,A321,180,124,352036,170015
FL115577,BOM-CCU,BOM,CCU,2025-09-09,142,B787,78,58,213266,114767
FL115578,BOM-AMD,BOM,AMD,2024-12-20,163,B787,78,30,166290,147809
FL115579,BLR-MAA,BLR,MAA,2024-12-27,132,ATR72,180,133,633479,121149
FL115580,GOI-AMD,GOI,AMD,2025-03-04,141,B737,120,45,255690,142532
FL115581,GOI-JAI,GOI,JAI,2025-01-16,150,A321,90,51,295851,125912
FL115582,HYD-GOI,HYD,GOI,2025-09-05,86,Q400,78,41,178268,81631
FL115583,AMD-JAI,AMD,JAI,2025-08-25,61,A321,120,35,104615,142914
FL115584,GOI-MAA,GOI,MAA,2025-12-25,61,Q400,70,55,139260,83607
FL115585,AMD-CCU,AMD,CCU,2024-11-05,71,A320,120,81,307395,193524
FL115586,HYD-PNQ,HYD,PNQ,2025-05-31,179,Q400,120,35,158585,161415
FL115587,PNQ-BLR,PNQ,BLR,2025-07-25,110,B787,70,63,376929,141072
FL115588,AMD-GOI,AMD,GOI,2024-03-14,122,Q400,120,30,180630,90986
FL115589,HYD-AMD,HYD,AMD,2025-11-17,93,ATR72,78,33,84513,133875
FL115590,BOM-AMD,BOM,AMD,2024-07-27,65,ATR72,70,56,317184,104862
FL115591,AMD-HYD,AMD,HYD,2025-06-20,73,B787,78,71,435372,179990
FL115592,PNQ-MAA,PNQ,MAA,2024-12-22,154,Q400,150,149,738891,181836
FL115593,CCU-JAI,CCU,JAI,2024-07-06,134,B737,120,76,473252,162659
FL115594,GOI-MAA,GOI,MAA,2024-01-18,102,ATR72,78,39,217815,80903
FL115595,HYD-BOM,HYD,BOM,2024-01-24,180,B737,78,70,298690,122518
FL115596,MAA-CCU,MAA,CCU,2024-08-11,167,B787,90,40,162160,87036
FL115597,JAI-GOI,JAI,GOI,2025-05-09,172,B787,70,38,118256,174775
FL115598,CCU-JAI,CCU,JAI,2024-12-07,128,B737,180,47,119333,102349
FL115599,CCU-JAI,CCU,JAI,2025-05-09,140,Q400,150,145,631185,111754
FL115600,BLR-GOI,BLR,GOI,2024-10-20,101,B787,90,69,421797,153110
FL115601,BOM-MAA,BOM,MAA,2024-02-05,165,A321,70,68,412284,165364
FL115602,DEL-JAI,DEL,JAI,2024-07-14,116,B787,120,119,454461,166666
FL115603,PNQ-JAI,PNQ,JAI,2024-07-04,136,Q400,180,87,260826,195649
FL115604,CCU-BOM,CCU,BOM,2024-02-14,112,Q400,70,53,230073,135523
FL115605,HYD-JAI,HYD,JAI,2024-11-10,137,B737,70,57,183369,112242
FL115606,GOI-BOM,GOI,BOM,2025-04-18,158,ATR72,90,47,215448,184892
FL115607,PNQ-JAI,PNQ,JAI,2024-07-19,163,ATR72,90,42,254058,186057
FL115608,MAA-DEL,MAA,DEL,2024-07-09,117,ATR72,150,89,403170,142982
FL115609,CCU-DEL,CCU,DEL,2025-12-10,121,B787,120,43,245573,146813
FL115610,MAA-PNQ,MAA,PNQ,2025-09-09,79,Q400,78,31,79546,96685
FL115611,PNQ-JAI,PNQ,JAI,2025-07-21,115,B787,70,60,355440,179784
FL115612,BLR-BOM,BLR,BOM,2025-06-14,153,Q400,90,77,386232,112687
FL115613,DEL-GOI,DEL,GOI,2024-10-05,172,B737,78,40,146160,197297
FL115614,BLR-DEL,BLR,DEL,2024-09-30,144,Q400,120,96,543072,108180
FL115615,AMD-BOM,AMD,BOM,2024-05-02,115,B737,120,38,178676,158219
FL115616,DEL-BLR,DEL,BLR,2024-02-17,165,B737,78,75,475200,156442
FL115617,GOI-AMD,GOI,AMD,2024-08-03,125,A320,180,71,379069,154290
FL115618,BLR-PNQ,BLR,PNQ,2025-03-21,127,Q400,120,103,583701,104512
FL115619,BLR-BOM,BLR,BOM,2025-09-22,95,A321,70,43,225019,159476
FL115620,BOM-DEL,BOM,DEL,2024-11-13,150,A321,150,68,248744,165410
FL115621,CCU-BOM,CCU,BOM,2025-11-09,103,B737,78,55,319770,193611
FL115622,MAA-PNQ,MAA,PNQ,2024-10-29,170,ATR72,150,149,859730,93441
FL115623,BOM-CCU,BOM,CCU,2025-04-13,168,ATR72,78,30,184980,87749
FL115624,HYD-MAA,HYD,MAA,2025-03-28,114,A321,70,39,128505,142344
FL115625,DEL-AMD,DEL,AMD,2025-01-16,66,B737,70,43,165292,120055
FL115626,MAA-CCU,MAA,CCU,2025-11-07,107,B737,180,180,904140,160419
FL115627,JAI-BLR,JAI,BLR,2025-12-04,70,ATR72,90,71,274628,125131
FL115628,AMD-HYD,AMD,HYD,2024-02-12,61,Q400,90,71,363236,93497
FL115629,BOM-BLR,BOM,BLR,2025-05-20,72,ATR72,120,33,160446,101510
FL115630,BLR-PNQ,BLR,PNQ,2024-08-22,136,B737,70,43,184857,126758
FL115631,AMD-JAI,AMD,JAI,2024-03-06,84,Q400,70,62,248372,176605
FL115632,CCU-MAA,CCU,MAA,2024-01-03,85,A320,150,147,445704,118113
FL115633,HYD-JAI,HYD,JAI,2025-08-02,101,ATR72,120,82,482652,160158
FL115634,AMD-GOI,AMD,GOI,2025-09-01,68,B737,70,51,243117,94992
FL115635,BOM-JAI,BOM,JAI,2025-09-10,176,A320,78,73,249587,95065
FL115636,CCU-GOI,CCU,GOI,2025-08-27,154,A320,180,96,560736,194569
FL115637,GOI-BLR,GOI,BLR,2024-01-26,127,Q400,150,51,270963,172974
FL115638,CCU-JAI,CCU,JAI,2025-08-20,74,B787,150,48,180240,181614
FL115639,CCU-HYD,CCU,HYD,2025-06-16,147,ATR72,120,58,338024,88527
FL115640,DEL-MAA,DEL,MAA,2024-09-27,130,B787,150,56,295288,130513
FL115641,AMD-BLR,AMD,BLR,2025-08-07,98,B737,70,39,189072,112514
FL115642,CCU-HYD,CCU,HYD,2025-09-29,100,ATR72,90,63,185094,184946
FL115643,HYD-GOI,HYD,GOI,2024-04-08,91,A320,150,143,565994,147340
FL115644,JAI-GOI,JAI,GOI,2024-10-21,105,A321,150,57,314355,197716
FL115645,AMD-JAI,AMD,JAI,2025-12-22,144,B787,70,68,296820,82563
FL115646,BLR-HYD,BLR,HYD,2025-07-21,95,A320,90,68,186184,190253
FL115647,CCU-PNQ,CCU,PNQ,2024-07-05,161,B737,78,39,97773,157935
FL115648,BOM-AMD,BOM,AMD,2025-06-29,72,A321,180,135,490050,130394
FL115649,MAA-AMD,MAA,AMD,2025-01-22,110,A320,90,43,206658,85934
FL115650,DEL-BLR,DEL,BLR,2025-08-04,78,ATR72,70,70,259490,86035
FL115651,HYD-PNQ,HYD,PNQ,2024-04-21,62,B787,70,61,365451,109743
FL115652,JAI-GOI,JAI,GOI,2024-01-31,110,B787,70,37,104747,115991
FL115653,DEL-PNQ,DEL,PNQ,2025-04-01,159,B737,150,62,306466,169638
FL115654,GOI-MAA,GOI,MAA,2025-08-23,87,B787,120,115,382720,143764
FL115655,GOI-MAA,GOI,MAA,2024-06-23,133,B787,180,93,417756,197016
FL115656,CCU-AMD,CCU,AMD,2025-10-11,150,B737,150,149,643233,125522
FL115657,MAA-BLR,MAA,BLR,2024-02-11,166,A321,120,71,274770,133585
FL115658,AMD-BOM,AMD,BOM,2024-11-22,142,A321,90,63,327159,139891
FL115659,PNQ-GOI,PNQ,GOI,2024-01-11,163,B787,180,68,229976,169360
FL115660,MAA-GOI,MAA,GOI,2025-09-12,171,A321,78,30,151260,120529
FL115661,MAA-CCU,MAA,CCU,2024-11-11,112,A320,78,61,323056,153817
FL115662,AMD-DEL,AMD,DEL,2025-06-09,145,A320,90,39,201825,157930
FL115663,BLR-CCU,BLR,CCU,2025-09-13,132,Q400,180,140,352800,125116
FL115664,MAA-DEL,MAA,DEL,2025-08-11,117,A321,90,34,138550,123959
FL115665,GOI-JAI,GOI,JAI,2025-10-24,112,B737,120,31,89993,109678
FL115666,MAA-DEL,MAA,DEL,2024-02-28,100,B737,150,112,530432,179971
FL115667,BOM-AMD,BOM,AMD,2024-10-10,175,A320,78,33,177045,156539
FL115668,AMD-GOI,AMD,GOI,2025-10-15,106,B737,70,63,400617,143744
FL115669,MAA-BLR,MAA,BLR,2025-02-21,180,A321,120,62,373054,99407
FL115670,AMD-BLR,AMD,BLR,2024-10-05,111,Q400,78,58,230086,112595
FL115671,CCU-GOI,CCU,GOI,2025-11-20,108,B737,78,54,149688,92436
FL115672,MAA-BLR,MAA,BLR,2024-02-05,178,Q400,120,106,411386,190035
FL115673,MAA-BOM,MAA,BOM,2024-06-15,123,ATR72,70,44,140668,107578
FL115674,JAI-GOI,JAI,GOI,2024-11-29,91,A320,78,60,203700,81986
FL115675,BLR-JAI,BLR,JAI,2025-10-17,113,B737,78,50,145500,182688
FL115676,MAA-DEL,MAA,DEL,2025-07-03,140,ATR72,150,149,832612,173733
FL115677,AMD-BLR,AMD,BLR,2025-01-25,157,B787,180,74,333814,121202
FL115678,BOM-JAI,BOM,JAI,2025-08-21,154,A321,78,75,311850,101890
FL115679,HYD-AMD,HYD,AMD,2024-10-05,122,ATR72,180,135,619110,134537
FL115680,DEL-BLR,DEL,BLR,2025-07-24,69,A321,120,69,266961,129918
FL115681,BOM-DEL,BOM,DEL,2024-04-06,72,Q400,70,66,226182,154907
FL115682,JAI-BLR,JAI,BLR,2024-10-08,113,B737,78,78,290004,195895
FL115683,AMD-DEL,AMD,DEL,2025-06-09,139,B737,150,66,204600,198808
FL115684,AMD-CCU,AMD,CCU,2024-01-21,169,B787,120,50,234550,98661
FL115685,CCU-BLR,CCU,BLR,2024-03-27,124,Q400,78,46,115368,172956
FL115686,JAI-MAA,JAI,MAA,2025-05-29,118,B737,90,48,213168,187810
FL115687,BOM-DEL,BOM,DEL,2025-04-23,104,A321,180,151,698073,187035
FL115688,BOM-CCU,BOM,CCU,2024-01-05,126,B787,180,111,382395,98505
FL115689,DEL-CCU,DEL,CCU,2025-08-01,153,B737,90,64,204672,175780
FL115690,HYD-BLR,HYD,BLR,2024-08-19,127,B737,90,71,423160,115368
FL115691,BLR-GOI,BLR,GOI,2024-08-20,103,B787,90,71,179346,175377
FL115692,JAI-MAA,JAI,MAA,2025-03-21,174,ATR72,180,115,642045,171447
FL115693,DEL-PNQ,DEL,PNQ,2025-05-24,135,A321,78,52,172848,142798
FL115694,PNQ-BLR,PNQ,BLR,2024-12-12,119,Q400,90,63,381654,187448
FL115695,MAA-DEL,MAA,DEL,2025-04-14,99,Q400,120,72,293256,170011
FL115696,HYD-PNQ,HYD,PNQ,2025-10-23,92,A320,78,34,107338,168846
FL115697,PNQ-MAA,PNQ,MAA,2024-09-17,137,ATR72,90,62,213404,148127
FL115698,JAI-BLR,JAI,BLR,2025-09-09,68,ATR72,180,56,197680,147831
FL115699,HYD-AMD,HYD,AMD,2024-05-15,75,A321,120,113,456859,139380
FL115700,AMD-DEL,AMD,DEL,2024-03-26,80,A321,150,132,616044,173774
FL115701,BOM-CCU,BOM,CCU,2024-03-16,132,ATR72,70,38,143906,135767
FL115702,PNQ-JAI,PNQ,JAI,2025-01-20,127,Q400,90,67,244684,136675
FL115703,PNQ-GOI,PNQ,GOI,2025-08-09,147,B787,78,60,275040,109961
FL115704,BLR-GOI,BLR,GOI,2025-09-13,136,Q400,90,67,277179,194531
FL115705,GOI-AMD,GOI,AMD,2024-12-31,62,Q400,180,162,570078,109004
FL115706,AMD-MAA,AMD,MAA,2025-12-23,65,A321,70,68,385016,184513
FL115707,JAI-BOM,JAI,BOM,2024-06-01,177,A321,70,54,317088,108940
FL115708,HYD-DEL,HYD,DEL,2025-12-09,79,ATR72,70,69,196581,90970
FL115709,BLR-JAI,BLR,JAI,2025-08-22,72,ATR72,120,89,543523,183101
FL115710,BOM-GOI,BOM,GOI,2024-08-28,63,A321,150,129,479235,131847
FL115711,HYD-CCU,HYD,CCU,2024-07-26,83,A321,78,72,446976,111228
FL115712,DEL-AMD,DEL,AMD,2024-10-16,80,Q400,70,49,294245,111641
FL115713,GOI-HYD,GOI,HYD,2025-10-10,115,B737,120,81,228420,105764
FL115714,MAA-JAI,MAA,JAI,2024-06-18,88,A320,150,33,186054,113582
FL115715,PNQ-HYD,PNQ,HYD,2025-09-10,71,A320,180,58,275384,176231
FL115716,PNQ-MAA,PNQ,MAA,2024-07-15,136,A321,150,105,656355,135433
FL115717,HYD-AMD,HYD,AMD,2024-05-09,130,ATR72,78,37,181004,150843
FL115718,DEL-GOI,DEL,GOI,2024-12-13,142,ATR72,120,50,250350,192715
FL115719,MAA-PNQ,MAA,PNQ,2025-08-29,135,B737,78,58,313838,119514
FL115720,BLR-JAI,BLR,JAI,2025-06-25,122,A321,180,154,857010,125121
FL115721,CCU-GOI,CCU,GOI,2025-04-07,110,A321,90,57,345648,152332
FL115722,DEL-HYD,DEL,HYD,2025-11-16,117,B737,90,64,238656,103025
FL115723,BOM-HYD,BOM,HYD,2024-04-03,124,Q400,150,106,527668,120328
FL115724,BLR-BOM,BLR,BOM,2024-12-04,65,ATR72,70,41,117465,88774
FL115725,AMD-JAI,AMD,JAI,2024-07-23,176,B737,70,54,238410,82939
FL115726,DEL-MAA,DEL,MAA,2025-02-01,145,Q400,150,66,352242,146979
FL115727,MAA-BOM,MAA,BOM,2024-05-13,138,B787,70,39,243399,94359
FL115728,DEL-HYD,DEL,HYD,2025-07-31,153,Q400,90,90,252450,82679
FL115729,HYD-BLR,HYD,BLR,2024-07-09,101,Q400,90,71,354432,183690
FL115730,CCU-GOI,CCU,GOI,2025-03-22,155,ATR72,120,54,234792,173488
FL115731,DEL-MAA,DEL,MAA,2024-01-11,144,B787,180,155,969215,86189
FL115732,DEL-BOM,DEL,BOM,2025-03-28,97,A321,150,120,592440,169230
FL115733,CCU-HYD,CCU,HYD,2024-06-13,174,A320,150,110,408870,82926
FL115734,BOM-HYD,BOM,HYD,2024-04-07,104,ATR72,180,142,881536,117396
FL115735,MAA-GOI,MAA,GOI,2024-10-01,168,B737,78,38,220058,182482
FL115736,MAA-DEL,MAA,DEL,2024-05-20,151,A320,150,92,319608,152267
FL115737,CCU-BOM,CCU,BOM,2024-02-07,105,B737,78,41,191306,102341
FL115738,JAI-HYD,JAI,HYD,2024-09-01,96,A320,120,100,256000,108387
FL115739,BOM-MAA,BOM,MAA,2024-05-04,107,Q400,180,175,750050,150200
FL115740,PNQ-MAA,PNQ,MAA,2025-04-11,124,A320,70,40,234440,148836
FL115741,HYD-BOM,HYD,BOM,2025-08-26,173,A321,70,33,136059,95216
FL115742,HYD-BOM,HYD,BOM,2025-12-20,137,Q400,120,72,422928,127554
FL115743,GOI-HYD,GOI,HYD,2024-06-29,142,A321,90,66,292578,148593
FL115744,BLR-DEL,BLR,DEL,2024-03-07,155,B737,78,39,170313,174071
FL115745,BOM-CCU,BOM,CCU,2025-11-05,168,Q400,70,60,214320,148719
FL115746,AMD-DEL,AMD,DEL,2024-09-13,150,A320,90,46,154514,86991
FL115747,PNQ-BOM,PNQ,BOM,2024-07-11,162,ATR72,180,158,961588,90452
FL115748,GOI-DEL,GOI,DEL,2025-04-09,78,A321,90,34,157896,195040
FL115749,GOI-AMD,GOI,AMD,2025-12-10,74,ATR72,180,176,865392,126333
FL115750,BOM-AMD,BOM,AMD,2025-06-18,79,ATR72,120,38,174496,191393
FL115751,JAI-MAA,JAI,MAA,2024-01-30,78,ATR72,78,69,308430,151694
FL115752,MAA-CCU,MAA,CCU,2024-08-30,97,A320,150,86,484094,162734
FL115753,DEL-GOI,DEL,GOI,2025-06-28,108,B787,78,76,239248,167901
FL115754,JAI-BLR,JAI,BLR,2024-10-14,66,A321,70,56,188104,184964
FL115755,HYD-BOM,HYD,BOM,2024-10-06,160,ATR72,120,90,461880,165263
FL115756,GOI-HYD,GOI,HYD,2025-04-05,86,A321,180,171,890397,89417
FL115757,BLR-JAI,BLR,JAI,2024-05-08,175,ATR72,180,66,425040,116329
FL115758,BLR-GOI,BLR,GOI,2024-12-17,68,Q400,150,120,591960,108360
FL115759,GOI-CCU,GOI,CCU,2025-07-18,101,Q400,120,83,440481,165687
FL115760,MAA-BLR,MAA,BLR,2025-04-10,174,B737,120,35,198555,155828
FL115761,DEL-BLR,DEL,BLR,2024-05-29,109,B787,120,51,190077,139137
FL115762,AMD-PNQ,AMD,PNQ,2025-03-20,134,B737,120,80,337200,97597
FL115763,BLR-JAI,BLR,JAI,2024-09-19,180,B737,70,42,131796,129731
FL115764,JAI-HYD,JAI,HYD,2024-03-22,94,A320,90,41,175521,178064
FL115765,CCU-DEL,CCU,DEL,2024-10-02,172,A320,120,66,216942,111913
FL115766,MAA-GOI,MAA,GOI,2025-08-28,89,ATR72,180,72,251208,104885
FL115767,HYD-MAA,HYD,MAA,2024-10-09,74,Q400,90,43,245143,145312
FL115768,PNQ-GOI,PNQ,GOI,2024-07-02,157,A321,150,77,456764,117090
FL115769,PNQ-MAA,PNQ,MAA,2025-12-19,114,B737,150,131,534611,135070
FL115770,PNQ-GOI,PNQ,GOI,2025-11-12,152,B787,150,134,864032,173051
FL115771,BLR-CCU,BLR,CCU,2025-04-01,107,B737,70,55,176605,191085
FL115772,JAI-CCU,JAI,CCU,2025-06-20,127,B787,120,99,381942,147590
FL115773,GOI-DEL,GOI,DEL,2025-06-13,157,Q400,120,36,128412,103570
FL115774,MAA-CCU,MAA,CCU,2025-05-06,94,ATR72,70,33,126324,113932
FL115775,BOM-MAA,BOM,MAA,2025-09-02,83,B737,120,51,199461,104571
FL115776,PNQ-GOI,PNQ,GOI,2024-09-14,78,A320,70,69,244605,176831
FL115777,BOM-GOI,BOM,GOI,2025-07-15,96,ATR72,78,38,138928,150650
FL115778,MAA-JAI,MAA,JAI,2025-06-13,92,B787,180,115,449535,166353
FL115779,BLR-BOM,BLR,BOM,2025-09-21,125,A321,180,162,985932,149091
FL115780,BLR-HYD,BLR,HYD,2024-11-20,130,A321,78,33,163713,129509
FL115781,GOI-BOM,GOI,BOM,2024-10-08,93,B787,70,31,84599,140473
FL115782,AMD-GOI,AMD,GOI,2025-04-10,128,A321,180,49,153566,197150
FL115783,JAI-MAA,JAI,MAA,2025-10-13,118,ATR72,78,48,296880,189021
FL115784,MAA-GOI,MAA,GOI,2025-09-17,131,Q400,180,108,285552,162231
FL115785,HYD-AMD,HYD,AMD,2024-11-06,145,Q400,150,130,664820,113596
FL115786,GOI-MAA,GOI,MAA,2025-09-19,110,Q400,150,147,431004,101732
FL115787,JAI-GOI,JAI,GOI,2024-01-24,135,A321,180,81,351054,99125
FL115788,BLR-GOI,BLR,GOI,2024-09-30,111,Q400,120,55,293425,171023
FL115789,JAI-BOM,JAI,BOM,2025-07-21,89,B787,70,30,146820,97717
FL115790,MAA-DEL,MAA,DEL,2025-11-19,109,ATR72,150,67,389873,150442
FL115791,HYD-JAI,HYD,JAI,2024-07-13,63,B737,150,128,615680,107210
FL115792,BLR-MAA,BLR,MAA,2024-08-02,119,ATR72,150,76,440800,116253
FL115793,BLR-BOM,BLR,BOM,2025-04-07,71,Q400,78,68,175984,195988
FL115794,JAI-AMD,JAI,AMD,2025-04-02,109,B737,78,74,395974,197283
FL115795,JAI-HYD,JAI,HYD,2024-09-08,122,ATR72,150,53,289009,117968
FL115796,DEL-BLR,DEL,BLR,2025-12-03,63,Q400,78,75,468300,140028
FL115797,BOM-HYD,BOM,HYD,2024-04-10,169,A320,90,70,406420,85491
FL115798,JAI-GOI,JAI,GOI,2024-11-18,165,B737,120,49,143570,115455
FL115799,PNQ-GOI,PNQ,GOI,2024-01-01,140,B737,90,61,284626,165102
FL115800,HYD-PNQ,HYD,PNQ,2024-05-16,79,A320,90,83,501652,124845
FL115801,BOM-GOI,BOM,GOI,2024-04-14,165,B787,70,64,280000,172284
FL115802,BLR-PNQ,BLR,PNQ,2025-06-24,138,A321,70,60,256920,130981
FL115803,HYD-GOI,HYD,GOI,2025-03-05,129,B787,120,58,242788,126375
FL115804,JAI-MAA,JAI,MAA,2024-05-01,94,A320,150,51,326043,176051
FL115805,HYD-BLR,HYD,BLR,2024-12-22,114,ATR72,120,38,114912,153978
FL115806,AMD-MAA,AMD,MAA,2024-04-17,165,B787,180,75,240525,158408
FL115807,PNQ-MAA,PNQ,MAA,2024-01-12,111,B737,70,56,227864,197213
FL115808,AMD-JAI,AMD,JAI,2025-11-23,172,ATR72,150,133,542241,175078
FL115809,DEL-HYD,DEL,HYD,2025-11-24,152,A320,78,43,117003,127068
FL115810,CCU-PNQ,CCU,PNQ,2025-04-20,176,B787,150,150,808950,178718
FL115811,BOM-HYD,BOM,HYD,2025-04-16,179,A321,90,34,213384,116158
FL115812,JAI-MAA,JAI,MAA,2025-02-19,176,Q400,120,97,462690,92753
FL115813,CCU-JAI,CCU,JAI,2024-01-23,131,B787,120,87,515736,108674
FL115814,PNQ-JAI,PNQ,JAI,2025-04-12,138,A321,120,31,167152,136836
FL115815,DEL-CCU,DEL,CCU,2025-06-03,126,A321,70,63,236124,149239
FL115816,GOI-BOM,GOI,BOM,2025-08-12,86,B737,78,39,194220,96517
FL115817,CCU-BLR,CCU,BLR,2024-07-09,124,A320,78,62,281914,119646
FL115818,GOI-HYD,GOI,HYD,2024-02-07,89,B737,70,43,131494,126787
FL115819,CCU-DEL,CCU,DEL,2025-05-03,90,ATR72,180,134,517374,97040
FL115820,PNQ-AMD,PNQ,AMD,2024-07-05,85,A321,90,61,336354,171991
FL115821,DEL-PNQ,DEL,PNQ,2025-09-01,129,Q400,150,67,313493,151288
FL115822,BOM-PNQ,BOM,PNQ,2025-04-19,145,B787,70,52,187356,95910
FL115823,CCU-GOI,CCU,GOI,2025-07-27,135,A320,180,135,690930,146754
FL115824,AMD-MAA,AMD,MAA,2025-10-07,107,B787,78,71,413575,81351
FL115825,BLR-BOM,BLR,BOM,2024-03-05,148,B787,90,43,262730,157895
FL115826,HYD-CCU,HYD,CCU,2024-03-09,97,B737,78,39,236574,151843
FL115827,MAA-GOI,MAA,GOI,2025-02-23,157,B787,70,30,109140,119507
FL115828,BLR-GOI,BLR,GOI,2024-07-26,160,A320,120,78,465738,129415
FL115829,BLR-MAA,BLR,MAA,2024-12-27,172,B787,180,38,152038,199764
FL115830,BOM-DEL,BOM,DEL,2024-09-12,61,B787,180,87,225939,107402
FL115831,JAI-GOI,JAI,GOI,2024-09-26,80,ATR72,78,75,422400,139371
FL115832,AMD-MAA,AMD,MAA,2024-05-17,141,ATR72,78,75,209100,184440
FL115833,GOI-DEL,GOI,DEL,2024-03-23,85,A321,78,62,266910,89485
FL115834,AMD-BOM,AMD,BOM,2025-04-14,149,B737,150,90,358110,172054
FL115835,BOM-CCU,BOM,CCU,2025-07-30,63,A320,90,36,180468,111674
FL115836,MAA-DEL,MAA,DEL,2024-09-25,93,Q400,78,73,326748,104963
FL115837,PNQ-MAA,PNQ,MAA,2024-07-22,118,A321,120,90,478800,170798
FL115838,BLR-MAA,BLR,MAA,2025-08-24,172,A321,180,146,541660,110630
FL115839,GOI-AMD,GOI,AMD,2024-09-06,104,A320,180,124,624092,137586
FL115840,DEL-JAI,DEL,JAI,2025-11-21,127,A320,90,85,351815,102334
FL115841,AMD-MAA,AMD,MAA,2024-02-17,97,B737,90,45,171225,168508
FL115842,DEL-PNQ,DEL,PNQ,2024-10-08,139,Q400,78,43,238693,98506
FL115843,HYD-CCU,HYD,CCU,2024-08-12,171,B787,78,48,123792,162586
FL115844,PNQ-GOI,PNQ,GOI,2024-03-30,148,B737,180,55,317900,197840
FL115845,MAA-BOM,MAA,BOM,2025-03-05,169,B787,180,79,499122,94991
FL115846,GOI-JAI,GOI,JAI,2025-05-10,151,B787,90,53,343122,178780
FL115847,DEL-GOI,DEL,GOI,2024-09-22,178,Q400,90,78,323076,133273
FL115848,PNQ-MAA,PNQ,MAA,2024-06-03,150,A320,70,64,373376,192521
FL115849,PNQ-BLR,PNQ,BLR,2025-08-30,93,B737,78,78,440856,83573
FL115850,PNQ-MAA,PNQ,MAA,2025-04-13,63,Q400,70,37,223554,113679
FL115851,HYD-AMD,HYD,AMD,2024-01-11,100,Q400,70,33,90552,159103
FL115852,GOI-PNQ,GOI,PNQ,2025-10-02,156,A321,120,60,195780,144548
FL115853,GOI-HYD,GOI,HYD,2025-09-18,156,B737,78,53,335702,154130
FL115854,PNQ-HYD,PNQ,HYD,2025-09-05,180,Q400,180,135,764100,175337
FL115855,AMD-HYD,AMD,HYD,2025-03-30,63,B737,150,148,482776,195890
FL115856,JAI-BLR,JAI,BLR,2024-12-31,149,B787,180,164,526112,193773
FL115857,AMD-MAA,AMD,MAA,2025-03-21,149,Q400,78,61,372283,172996
FL115858,DEL-HYD,DEL,HYD,2025-12-06,73,B737,90,51,204306,108425
FL115859,CCU-AMD,CCU,AMD,2024-01-30,73,ATR72,150,119,725543,123880
FL115860,BOM-HYD,BOM,HYD,2024-11-30,137,A321,70,55,256850,110365
FL115861,GOI-BOM,GOI,BOM,2025-09-16,116,A321,120,53,317894,101423
FL115862,MAA-BOM,MAA,BOM,2024-12-26,71,B787,120,74,430976,119224
FL115863,CCU-DEL,CCU,DEL,2024-09-14,180,ATR72,78,67,372252,89373
FL115864,MAA-BLR,MAA,BLR,2025-12-08,74,A321,78,65,379340,181566
FL115865,DEL-HYD,DEL,HYD,2025-09-06,69,ATR72,90,40,234680,126915
FL115866,PNQ-JAI,PNQ,JAI,2025-02-22,158,B737,150,68,209168,151301
FL115867,PNQ-HYD,PNQ,HYD,2025-05-22,171,B737,78,49,281995,88498
FL115868,AMD-JAI,AMD,JAI,2025-07-28,106,A321,90,30,134280,143023
FL115869,DEL-JAI,DEL,JAI,2025-07-31,127,A320,150,82,241654,144368
FL115870,PNQ-BLR,PNQ,BLR,2024-11-15,128,Q400,180,116,590208,171395
FL115871,PNQ-BLR,PNQ,BLR,2025-02-22,99,A320,120,73,320324,133785
FL115872,MAA-DEL,MAA,DEL,2024-01-27,163,A320,150,113,718793,109351
FL115873,BLR-HYD,BLR,HYD,2025-09-29,67,B737,150,83,348600,190202
FL115874,BOM-JAI,BOM,JAI,2024-12-05,89,A320,120,106,595296,128858
FL115875,DEL-BOM,DEL,BOM,2025-06-09,172,Q400,90,66,308418,158567
FL115876,PNQ-BOM,PNQ,BOM,2025-09-26,68,B787,70,54,340848,184904
FL115877,BOM-JAI,BOM,JAI,2025-03-15,160,ATR72,120,79,406060,133181
FL115878,CCU-JAI,CCU,JAI,2025-01-09,85,B737,78,33,140646,114715
FL115879,PNQ-BOM,PNQ,BOM,2025-12-16,153,ATR72,180,110,602800,102021
FL115880,BLR-BOM,BLR,BOM,2024-09-12,167,B787,90,80,459680,177961
FL115881,DEL-PNQ,DEL,PNQ,2025-05-05,75,B787,90,68,317424,152410
FL115882,BLR-GOI,BLR,GOI,2025-01-04,71,ATR72,180,54,332748,140964
FL115883,JAI-DEL,JAI,DEL,2024-02-04,128,A320,120,51,263160,87358
FL115884,BLR-BOM,BLR,BOM,2024-03-14,90,A320,150,63,403893,183176
FL115885,BLR-AMD,BLR,AMD,2025-09-22,98,Q400,150,39,162162,182258
FL115886,BLR-HYD,BLR,HYD,2025-06-10,83,A320,180,155,491970,102049
FL115887,PNQ-JAI,PNQ,JAI,2024-01-07,158,B737,150,48,288048,153855
FL115888,AMD-DEL,AMD,DEL,2025-05-11,164,Q400,180,174,997194,125772
FL115889,GOI-AMD,GOI,AMD,2025-11-26,74,A321,70,46,278254,90216
